Date,Time,Temp (°C) c:1,Coupler Detached,Coupler Attached,Host Connected,Stopped,End Of File
20-09-22,5:50:00,25.283,,,,,
20-09-22,6:00:00,25.234,,,,,
20-09-22,6:10:00,25.21,,,,,
20-09-22,6:20:00,25.186,,,,,
20-09-22,6:30:00,25.186,,,,,
20-09-22,6:40:00,25.186,,,,,
20-09-22,6:50:00,25.186,,,,,
20-09-22,7:00:00,25.186,,,,,
20-09-22,7:10:00,25.186,,,,,
20-09-22,7:20:00,25.162,,,,,
20-09-22,7:30:00,25.186,,,,,
20-09-22,7:40:00,25.186,,,,,
20-09-22,7:50:00,25.186,,,,,
20-09-22,8:00:00,25.186,,,,,
20-09-22,8:10:00,25.186,,,,,
20-09-22,8:20:00,25.162,,,,,
20-09-22,8:30:00,25.162,,,,,
20-09-22,8:40:00,25.162,,,,,
20-09-22,8:50:00,25.186,,,,,
20-09-22,9:00:00,25.186,,,,,
20-09-22,9:10:00,25.186,,,,,
20-09-22,9:20:00,25.162,,,,,
20-09-22,9:30:00,25.137,,,,,
20-09-22,9:40:00,25.137,,,,,
20-09-22,9:50:00,25.137,,,,,
20-09-22,10:00:00,25.162,,,,,
20-09-22,10:10:00,25.21,,,,,
20-09-22,10:20:00,25.331,,,,,
20-09-22,10:30:00,25.453,,,,,
20-09-22,10:40:00,25.647,,,,,
20-09-22,10:50:00,25.841,,,,,
20-09-22,11:00:00,25.987,,,,,
20-09-22,11:10:00,26.182,,,,,
20-09-22,11:20:00,26.353,,,,,
20-09-22,11:30:00,26.475,,,,,
20-09-22,11:40:00,26.598,,,,,
20-09-22,11:50:00,26.744,,,,,
20-09-22,12:00:00,26.891,,,,,
20-09-22,12:10:00,26.989,,,,,
20-09-22,12:20:00,27.21,,,,,
20-09-22,12:30:00,27.259,,,,,
20-09-22,12:40:00,27.382,,,,,
20-09-22,12:50:00,27.481,,,,,
20-09-22,13:00:00,27.505,,,,,
20-09-22,13:10:00,27.604,,,,,
20-09-22,13:20:00,27.628,,,,,
20-09-22,13:30:00,27.677,,,,,
20-09-22,13:40:00,27.776,,,,,
20-09-22,13:50:00,27.825,,,,,
20-09-22,14:00:00,27.899,,,,,
20-09-22,14:10:00,27.875,,,,,
20-09-22,14:20:00,27.924,,,,,
20-09-22,14:30:00,27.974,,,,,
20-09-22,14:40:00,28.048,,,,,
20-09-22,14:50:00,28.072,,,,,
20-09-22,15:00:00,28.097,,,,,
20-09-22,15:10:00,28.122,,,,,
20-09-22,15:20:00,28.072,,,,,
20-09-22,15:30:00,28.097,,,,,
20-09-22,15:40:00,28.122,,,,,
20-09-22,15:50:00,28.097,,,,,
20-09-22,16:00:00,28.048,,,,,
20-09-22,16:10:00,28.023,,,,,
20-09-22,16:20:00,27.998,,,,,
20-09-22,16:30:00,27.998,,,,,
20-09-22,16:40:00,27.974,,,,,
20-09-22,16:50:00,27.949,,,,,
20-09-22,17:00:00,27.924,,,,,
20-09-22,17:10:00,27.899,,,,,
20-09-22,17:20:00,27.875,,,,,
20-09-22,17:30:00,27.825,,,,,
20-09-22,17:40:00,27.776,,,,,
20-09-22,17:50:00,27.727,,,,,
20-09-22,18:00:00,27.677,,,,,
20-09-22,18:10:00,27.604,,,,,
20-09-22,18:20:00,27.554,,,,,
20-09-22,18:30:00,27.505,,,,,
20-09-22,18:40:00,27.431,,,,,
20-09-22,18:50:00,27.382,,,,,
20-09-22,19:00:00,27.358,,,,,
20-09-22,19:10:00,27.333,,,,,
20-09-22,19:20:00,27.333,,,,,
20-09-22,19:30:00,27.284,,,,,
20-09-22,19:40:00,27.259,,,,,
20-09-22,19:50:00,27.235,,,,,
20-09-22,20:00:00,27.21,,,,,
20-09-22,20:10:00,27.186,,,,,
20-09-22,20:20:00,27.161,,,,,
20-09-22,20:30:00,27.136,,,,,
20-09-22,20:40:00,27.087,,,,,
20-09-22,20:50:00,27.063,,,,,
20-09-22,21:00:00,27.038,,,,,
20-09-22,21:10:00,27.014,,,,,
20-09-22,21:20:00,26.965,,,,,
20-09-22,21:30:00,26.94,,,,,
20-09-22,21:40:00,26.916,,,,,
20-09-22,21:50:00,26.891,,,,,
20-09-22,22:00:00,26.867,,,,,
20-09-22,22:10:00,26.842,,,,,
20-09-22,22:20:00,26.818,,,,,
20-09-22,22:30:00,26.793,,,,,
20-09-22,22:40:00,26.744,,,,,
20-09-22,22:50:00,26.72,,,,,
20-09-22,23:00:00,26.671,,,,,
20-09-22,23:10:00,26.646,,,,,
20-09-22,23:20:00,26.622,,,,,
20-09-22,23:30:00,26.622,,,,,
20-09-22,23:40:00,26.573,,,,,
20-09-22,23:50:00,26.549,,,,,
21-09-22,0:00:00,26.549,,,,,
21-09-22,0:10:00,26.524,,,,,
21-09-22,0:20:00,26.5,,,,,
21-09-22,0:30:00,26.475,,,,,
21-09-22,0:40:00,26.451,,,,,
21-09-22,0:50:00,26.426,,,,,
21-09-22,1:00:00,26.378,,,,,
21-09-22,1:10:00,26.353,,,,,
21-09-22,1:20:00,26.304,,,,,
21-09-22,1:30:00,26.28,,,,,
21-09-22,1:40:00,26.256,,,,,
21-09-22,1:50:00,26.231,,,,,
21-09-22,2:00:00,26.182,,,,,
21-09-22,2:10:00,26.182,,,,,
21-09-22,2:20:00,26.158,,,,,
21-09-22,2:30:00,26.134,,,,,
21-09-22,2:40:00,26.134,,,,,
21-09-22,2:50:00,26.109,,,,,
21-09-22,3:00:00,26.109,,,,,
21-09-22,3:10:00,26.085,,,,,
21-09-22,3:20:00,26.061,,,,,
21-09-22,3:30:00,26.061,,,,,
21-09-22,3:40:00,26.012,,,,,
21-09-22,3:50:00,26.012,,,,,
21-09-22,4:00:00,25.987,,,,,
21-09-22,4:10:00,25.963,,,,,
21-09-22,4:20:00,25.939,,,,,
21-09-22,4:30:00,25.939,,,,,
21-09-22,4:40:00,25.939,,,,,
21-09-22,4:50:00,25.914,,,,,
21-09-22,5:00:00,25.89,,,,,
21-09-22,5:10:00,25.866,,,,,
21-09-22,5:20:00,25.841,,,,,
21-09-22,5:30:00,25.817,,,,,
21-09-22,5:40:00,25.793,,,,,
21-09-22,5:50:00,25.768,,,,,
21-09-22,6:00:00,25.768,,,,,
21-09-22,6:10:00,25.768,,,,,
21-09-22,6:20:00,25.744,,,,,
21-09-22,6:30:00,25.695,,,,,
21-09-22,6:40:00,25.72,,,,,
21-09-22,6:50:00,25.72,,,,,
21-09-22,7:00:00,25.744,,,,,
21-09-22,7:10:00,25.72,,,,,
21-09-22,7:20:00,25.744,,,,,
21-09-22,7:30:00,25.72,,,,,
21-09-22,7:40:00,25.72,,,,,
21-09-22,7:50:00,25.744,,,,,
21-09-22,8:00:00,25.744,,,,,
21-09-22,8:10:00,25.72,,,,,
21-09-22,8:20:00,25.72,,,,,
21-09-22,8:30:00,25.744,,,,,
21-09-22,8:40:00,25.744,,,,,
21-09-22,8:50:00,25.72,,,,,
21-09-22,9:00:00,25.72,,,,,
21-09-22,9:10:00,25.72,,,,,
21-09-22,9:20:00,25.695,,,,,
21-09-22,9:30:00,25.695,,,,,
21-09-22,9:40:00,25.671,,,,,
21-09-22,9:50:00,25.671,,,,,
21-09-22,10:00:00,25.72,,,,,
21-09-22,10:10:00,25.817,,,,,
21-09-22,10:20:00,25.939,,,,,
21-09-22,10:30:00,26.012,,,,,
21-09-22,10:40:00,26.158,,,,,
21-09-22,10:50:00,26.304,,,,,
21-09-22,11:00:00,26.426,,,,,
21-09-22,11:10:00,26.524,,,,,
21-09-22,11:20:00,26.598,,,,,
21-09-22,11:30:00,26.695,,,,,
21-09-22,11:40:00,26.769,,,,,
21-09-22,11:50:00,26.916,,,,,
21-09-22,12:00:00,27.087,,,,,
21-09-22,12:10:00,27.235,,,,,
21-09-22,12:20:00,27.407,,,,,
21-09-22,12:30:00,27.554,,,,,
21-09-22,12:40:00,27.702,,,,,
21-09-22,12:50:00,27.751,,,,,
21-09-22,13:00:00,27.825,,,,,
21-09-22,13:10:00,27.899,,,,,
21-09-22,13:20:00,28.023,,,,,
21-09-22,13:30:00,28.122,,,,,
21-09-22,13:40:00,28.147,,,,,
21-09-22,13:50:00,28.221,,,,,
21-09-22,14:00:00,28.221,,,,,
21-09-22,14:10:00,28.245,,,,,
21-09-22,14:20:00,28.27,,,,,
21-09-22,14:30:00,28.295,,,,,
21-09-22,14:40:00,28.345,,,,,
21-09-22,14:50:00,28.394,,,,,
21-09-22,15:00:00,28.419,,,,,
21-09-22,15:10:00,28.394,,,,,
21-09-22,15:20:00,28.394,,,,,
21-09-22,15:30:00,28.32,,,,,
21-09-22,15:40:00,28.295,,,,,
21-09-22,15:50:00,28.295,,,,,
21-09-22,16:00:00,28.27,,,,,
21-09-22,16:10:00,28.295,,,,,
21-09-22,16:20:00,28.245,,,,,
21-09-22,16:30:00,28.221,,,,,
21-09-22,16:40:00,28.196,,,,,
21-09-22,16:50:00,28.221,,,,,
21-09-22,17:00:00,28.196,,,,,
21-09-22,17:10:00,28.171,,,,,
21-09-22,17:20:00,28.122,,,,,
21-09-22,17:30:00,28.097,,,,,
21-09-22,17:40:00,28.048,,,,,
21-09-22,17:50:00,27.998,,,,,
21-09-22,18:00:00,27.974,,,,,
21-09-22,18:10:00,27.924,,,,,
21-09-22,18:20:00,27.875,,,,,
21-09-22,18:30:00,27.801,,,,,
21-09-22,18:40:00,27.751,,,,,
21-09-22,18:50:00,27.702,,,,,
21-09-22,19:00:00,27.677,,,,,
21-09-22,19:10:00,27.628,,,,,
21-09-22,19:20:00,27.579,,,,,
21-09-22,19:30:00,27.53,,,,,
21-09-22,19:40:00,27.53,,,,,
21-09-22,19:50:00,27.481,,,,,
21-09-22,20:00:00,27.431,,,,,
21-09-22,20:10:00,27.382,,,,,
21-09-22,20:20:00,27.358,,,,,
21-09-22,20:30:00,27.333,,,,,
21-09-22,20:40:00,27.308,,,,,
21-09-22,20:50:00,27.284,,,,,
21-09-22,21:00:00,27.235,,,,,
21-09-22,21:10:00,27.21,,,,,
21-09-22,21:20:00,27.186,,,,,
21-09-22,21:30:00,27.161,,,,,
21-09-22,21:40:00,27.112,,,,,
21-09-22,21:50:00,27.087,,,,,
21-09-22,22:00:00,27.038,,,,,
21-09-22,22:10:00,27.014,,,,,
21-09-22,22:20:00,27.014,,,,,
21-09-22,22:30:00,26.989,,,,,
21-09-22,22:40:00,26.965,,,,,
21-09-22,22:50:00,26.94,,,,,
21-09-22,23:00:00,26.916,,,,,
21-09-22,23:10:00,26.891,,,,,
21-09-22,23:20:00,26.867,,,,,
21-09-22,23:30:00,26.842,,,,,
21-09-22,23:40:00,26.818,,,,,
21-09-22,23:50:00,26.793,,,,,
22-09-22,0:00:00,26.769,,,,,
22-09-22,0:10:00,26.744,,,,,
22-09-22,0:20:00,26.72,,,,,
22-09-22,0:30:00,26.695,,,,,
22-09-22,0:40:00,26.671,,,,,
22-09-22,0:50:00,26.622,,,,,
22-09-22,1:00:00,26.549,,,,,
22-09-22,1:10:00,26.549,,,,,
22-09-22,1:20:00,26.524,,,,,
22-09-22,1:30:00,26.5,,,,,
22-09-22,1:40:00,26.475,,,,,
22-09-22,1:50:00,26.451,,,,,
22-09-22,2:00:00,26.451,,,,,
22-09-22,2:10:00,26.426,,,,,
22-09-22,2:20:00,26.426,,,,,
22-09-22,2:30:00,26.402,,,,,
22-09-22,2:40:00,26.402,,,,,
22-09-22,2:50:00,26.353,,,,,
22-09-22,3:00:00,26.329,,,,,
22-09-22,3:10:00,26.329,,,,,
22-09-22,3:20:00,26.304,,,,,
22-09-22,3:30:00,26.28,,,,,
22-09-22,3:40:00,26.28,,,,,
22-09-22,3:50:00,26.256,,,,,
22-09-22,4:00:00,26.256,,,,,
22-09-22,4:10:00,26.207,,,,,
22-09-22,4:20:00,26.207,,,,,
22-09-22,4:30:00,26.207,,,,,
22-09-22,4:40:00,26.182,,,,,
22-09-22,4:50:00,26.158,,,,,
22-09-22,5:00:00,26.158,,,,,
22-09-22,5:10:00,26.134,,,,,
22-09-22,5:20:00,26.134,,,,,
22-09-22,5:30:00,26.109,,,,,
22-09-22,5:40:00,26.109,,,,,
22-09-22,5:50:00,26.036,,,,,
22-09-22,6:00:00,26.036,,,,,
22-09-22,6:10:00,26.036,,,,,
22-09-22,6:20:00,26.036,,,,,
22-09-22,6:30:00,26.012,,,,,
22-09-22,6:40:00,25.987,,,,,
22-09-22,6:50:00,25.963,,,,,
22-09-22,7:00:00,25.963,,,,,
22-09-22,7:10:00,25.963,,,,,
22-09-22,7:20:00,25.963,,,,,
22-09-22,7:30:00,25.963,,,,,
22-09-22,7:40:00,25.939,,,,,
22-09-22,7:50:00,25.914,,,,,
22-09-22,8:00:00,25.939,,,,,
22-09-22,8:10:00,25.939,,,,,
22-09-22,8:20:00,25.914,,,,,
22-09-22,8:30:00,25.914,,,,,
22-09-22,8:40:00,25.914,,,,,
22-09-22,8:50:00,25.89,,,,,
22-09-22,9:00:00,25.89,,,,,
22-09-22,9:10:00,25.914,,,,,
22-09-22,9:20:00,25.914,,,,,
22-09-22,9:30:00,25.939,,,,,
22-09-22,9:40:00,25.914,,,,,
22-09-22,9:50:00,25.914,,,,,
22-09-22,10:00:00,25.89,,,,,
22-09-22,10:10:00,25.866,,,,,
22-09-22,10:20:00,25.89,,,,,
22-09-22,10:30:00,25.963,,,,,
22-09-22,10:40:00,26.012,,,,,
22-09-22,10:50:00,26.085,,,,,
22-09-22,11:00:00,26.158,,,,,
22-09-22,11:10:00,26.207,,,,,
22-09-22,11:20:00,26.256,,,,,
22-09-22,11:30:00,26.329,,,,,
22-09-22,11:40:00,26.402,,,,,
22-09-22,11:50:00,26.5,,,,,
22-09-22,12:00:00,26.573,,,,,
22-09-22,12:10:00,26.769,,,,,
22-09-22,12:20:00,26.818,,,,,
22-09-22,12:30:00,26.891,,,,,
22-09-22,12:40:00,26.94,,,,,
22-09-22,12:50:00,26.965,,,,,
22-09-22,13:00:00,26.965,,,,,
22-09-22,13:10:00,26.989,,,,,
22-09-22,13:20:00,27.014,,,,,
22-09-22,13:30:00,27.087,,,,,
22-09-22,13:40:00,27.136,,,,,
22-09-22,13:50:00,27.235,,,,,
22-09-22,14:00:00,27.308,,,,,
22-09-22,14:10:00,27.358,,,,,
22-09-22,14:20:00,27.382,,,,,
22-09-22,14:30:00,27.456,,,,,
22-09-22,14:40:00,27.53,,,,,
22-09-22,14:50:00,27.579,,,,,
22-09-22,15:00:00,27.628,,,,,
22-09-22,15:10:00,27.653,,,,,
22-09-22,15:20:00,27.702,,,,,
22-09-22,15:30:00,27.751,,,,,
22-09-22,15:40:00,27.776,,,,,
22-09-22,15:50:00,27.825,,,,,
22-09-22,16:00:00,27.825,,,,,
22-09-22,16:10:00,27.825,,,,,
22-09-22,16:20:00,27.825,,,,,
22-09-22,16:30:00,27.776,,,,,
22-09-22,16:40:00,27.776,,,,,
22-09-22,16:50:00,27.751,,,,,
22-09-22,17:00:00,27.751,,,,,
22-09-22,17:10:00,27.727,,,,,
22-09-22,17:20:00,27.702,,,,,
22-09-22,17:30:00,27.653,,,,,
22-09-22,17:40:00,27.628,,,,,
22-09-22,17:50:00,27.579,,,,,
22-09-22,18:00:00,27.53,,,,,
22-09-22,18:10:00,27.481,,,,,
22-09-22,18:20:00,27.456,,,,,
22-09-22,18:30:00,27.382,,,,,
22-09-22,18:40:00,27.358,,,,,
22-09-22,18:50:00,27.308,,,,,
22-09-22,19:00:00,27.284,,,,,
22-09-22,19:10:00,27.235,,,,,
22-09-22,19:20:00,27.21,,,,,
22-09-22,19:30:00,27.161,,,,,
22-09-22,19:40:00,27.136,,,,,
22-09-22,19:50:00,27.112,,,,,
22-09-22,20:00:00,27.087,,,,,
22-09-22,20:10:00,27.087,,,,,
22-09-22,20:20:00,27.063,,,,,
22-09-22,20:30:00,27.063,,,,,
22-09-22,20:40:00,27.038,,,,,
22-09-22,20:50:00,27.014,,,,,
22-09-22,21:00:00,26.989,,,,,
22-09-22,21:10:00,26.965,,,,,
22-09-22,21:20:00,26.94,,,,,
22-09-22,21:30:00,26.916,,,,,
22-09-22,21:40:00,26.916,,,,,
22-09-22,21:50:00,26.891,,,,,
22-09-22,22:00:00,26.891,,,,,
22-09-22,22:10:00,26.867,,,,,
22-09-22,22:20:00,26.842,,,,,
22-09-22,22:30:00,26.818,,,,,
22-09-22,22:40:00,26.769,,,,,
22-09-22,22:50:00,26.744,,,,,
22-09-22,23:00:00,26.72,,,,,
22-09-22,23:10:00,26.695,,,,,
22-09-22,23:20:00,26.671,,,,,
22-09-22,23:30:00,26.646,,,,,
22-09-22,23:40:00,26.622,,,,,
22-09-22,23:50:00,26.598,,,,,
23-09-22,0:00:00,26.573,,,,,
23-09-22,0:10:00,26.549,,,,,
23-09-22,0:20:00,26.524,,,,,
23-09-22,0:30:00,26.5,,,,,
23-09-22,0:40:00,26.475,,,,,
23-09-22,0:50:00,26.451,,,,,
23-09-22,1:00:00,26.426,,,,,
23-09-22,1:10:00,26.402,,,,,
23-09-22,1:20:00,26.378,,,,,
23-09-22,1:30:00,26.378,,,,,
23-09-22,1:40:00,26.353,,,,,
23-09-22,1:50:00,26.329,,,,,
23-09-22,2:00:00,26.329,,,,,
23-09-22,2:10:00,26.304,,,,,
23-09-22,2:20:00,26.28,,,,,
23-09-22,2:30:00,26.28,,,,,
23-09-22,2:40:00,26.256,,,,,
23-09-22,2:50:00,26.256,,,,,
23-09-22,3:00:00,26.256,,,,,
23-09-22,3:10:00,26.231,,,,,
23-09-22,3:20:00,26.231,,,,,
23-09-22,3:30:00,26.231,,,,,
23-09-22,3:40:00,26.207,,,,,
23-09-22,3:50:00,26.207,,,,,
23-09-22,4:00:00,26.182,,,,,
23-09-22,4:10:00,26.182,,,,,
23-09-22,4:20:00,26.158,,,,,
23-09-22,4:30:00,26.158,,,,,
23-09-22,4:40:00,26.158,,,,,
23-09-22,4:50:00,26.134,,,,,
23-09-22,5:00:00,26.109,,,,,
23-09-22,5:10:00,26.109,,,,,
23-09-22,5:20:00,26.085,,,,,
23-09-22,5:30:00,26.085,,,,,
23-09-22,5:40:00,26.061,,,,,
23-09-22,5:50:00,26.036,,,,,
23-09-22,6:00:00,26.012,,,,,
23-09-22,6:10:00,25.963,,,,,
23-09-22,6:20:00,25.963,,,,,
23-09-22,6:30:00,25.963,,,,,
23-09-22,6:40:00,25.963,,,,,
23-09-22,6:50:00,25.939,,,,,
23-09-22,7:00:00,25.914,,,,,
23-09-22,7:10:00,25.89,,,,,
23-09-22,7:20:00,25.89,,,,,
23-09-22,7:30:00,25.914,,,,,
23-09-22,7:40:00,25.914,,,,,
23-09-22,7:50:00,25.914,,,,,
23-09-22,8:00:00,25.914,,,,,
23-09-22,8:10:00,25.914,,,,,
23-09-22,8:20:00,25.914,,,,,
23-09-22,8:30:00,25.914,,,,,
23-09-22,8:40:00,25.939,,,,,
23-09-22,8:50:00,25.939,,,,,
23-09-22,9:00:00,25.939,,,,,
23-09-22,9:10:00,25.939,,,,,
23-09-22,9:20:00,25.963,,,,,
23-09-22,9:30:00,25.987,,,,,
23-09-22,9:40:00,25.987,,,,,
23-09-22,9:50:00,25.987,,,,,
23-09-22,10:00:00,26.036,,,,,
23-09-22,10:10:00,26.085,,,,,
23-09-22,10:20:00,26.182,,,,,
23-09-22,10:30:00,26.304,,,,,
23-09-22,10:40:00,26.426,,,,,
23-09-22,10:50:00,26.549,,,,,
23-09-22,11:00:00,26.695,,,,,
23-09-22,11:10:00,26.842,,,,,
23-09-22,11:20:00,26.989,,,,,
23-09-22,11:30:00,27.112,,,,,
23-09-22,11:40:00,27.235,,,,,
23-09-22,11:50:00,27.333,,,,,
23-09-22,12:00:00,27.431,,,,,
23-09-22,12:10:00,27.53,,,,,
23-09-22,12:20:00,27.456,,,,,
23-09-22,12:30:00,27.628,,,,,
23-09-22,12:40:00,27.727,,,,,
23-09-22,12:50:00,27.825,,,,,
23-09-22,13:00:00,27.899,,,,,
23-09-22,13:10:00,27.974,,,,,
23-09-22,13:20:00,28.072,,,,,
23-09-22,13:30:00,28.122,,,,,
23-09-22,13:40:00,28.221,,,,,
23-09-22,13:50:00,28.295,,,,,
23-09-22,14:00:00,28.369,,,,,
23-09-22,14:10:00,28.369,,,,,
23-09-22,14:20:00,28.345,,,,,
23-09-22,14:30:00,28.32,,,,,
23-09-22,14:40:00,28.295,,,,,
23-09-22,14:50:00,28.27,,,,,
23-09-22,15:00:00,28.221,,,,,
23-09-22,15:10:00,28.147,,,,,
23-09-22,15:20:00,28.122,,,,,
23-09-22,15:30:00,28.147,,,,,
23-09-22,15:40:00,28.147,,,,,
23-09-22,15:50:00,28.122,,,,,
23-09-22,16:00:00,28.097,,,,,
23-09-22,16:10:00,28.048,,,,,
23-09-22,16:20:00,28.048,,,,,
23-09-22,16:30:00,28.023,,,,,
23-09-22,16:40:00,27.998,,,,,
23-09-22,16:50:00,27.974,,,,,
23-09-22,17:00:00,27.974,,,,,
23-09-22,17:10:00,27.949,,,,,
23-09-22,17:20:00,27.949,,,,,
23-09-22,17:30:00,27.899,,,,,
23-09-22,17:40:00,27.899,,,,,
23-09-22,17:50:00,27.85,,,,,
23-09-22,18:00:00,27.825,,,,,
23-09-22,18:10:00,27.776,,,,,
23-09-22,18:20:00,27.751,,,,,
23-09-22,18:30:00,27.702,,,,,
23-09-22,18:40:00,27.653,,,,,
23-09-22,18:50:00,27.628,,,,,
23-09-22,19:00:00,27.604,,,,,
23-09-22,19:10:00,27.554,,,,,
23-09-22,19:20:00,27.53,,,,,
23-09-22,19:30:00,27.505,,,,,
23-09-22,19:40:00,27.481,,,,,
23-09-22,19:50:00,27.456,,,,,
23-09-22,20:00:00,27.431,,,,,
23-09-22,20:10:00,27.407,,,,,
23-09-22,20:20:00,27.382,,,,,
23-09-22,20:30:00,27.358,,,,,
23-09-22,20:40:00,27.333,,,,,
23-09-22,20:50:00,27.308,,,,,
23-09-22,21:00:00,27.284,,,,,
23-09-22,21:10:00,27.259,,,,,
23-09-22,21:20:00,27.259,,,,,
23-09-22,21:30:00,27.235,,,,,
23-09-22,21:40:00,27.235,,,,,
23-09-22,21:50:00,27.21,,,,,
23-09-22,22:00:00,27.21,,,,,
23-09-22,22:10:00,27.21,,,,,
23-09-22,22:20:00,27.186,,,,,
23-09-22,22:30:00,27.186,,,,,
23-09-22,22:40:00,27.186,,,,,
23-09-22,22:50:00,27.161,,,,,
23-09-22,23:00:00,27.161,,,,,
23-09-22,23:10:00,27.136,,,,,
23-09-22,23:20:00,27.112,,,,,
23-09-22,23:30:00,27.087,,,,,
23-09-22,23:40:00,27.063,,,,,
23-09-22,23:50:00,27.038,,,,,
24-09-22,0:00:00,26.989,,,,,
24-09-22,0:10:00,26.965,,,,,
24-09-22,0:20:00,26.94,,,,,
24-09-22,0:30:00,26.916,,,,,
24-09-22,0:40:00,26.891,,,,,
24-09-22,0:50:00,26.891,,,,,
24-09-22,1:00:00,26.867,,,,,
24-09-22,1:10:00,26.842,,,,,
24-09-22,1:20:00,26.818,,,,,
24-09-22,1:30:00,26.793,,,,,
24-09-22,1:40:00,26.793,,,,,
24-09-22,1:50:00,26.769,,,,,
24-09-22,2:00:00,26.744,,,,,
24-09-22,2:10:00,26.695,,,,,
24-09-22,2:20:00,26.671,,,,,
24-09-22,2:30:00,26.646,,,,,
24-09-22,2:40:00,26.598,,,,,
24-09-22,2:50:00,26.598,,,,,
24-09-22,3:00:00,26.573,,,,,
24-09-22,3:10:00,26.549,,,,,
24-09-22,3:20:00,26.524,,,,,
24-09-22,3:30:00,26.524,,,,,
24-09-22,3:40:00,26.524,,,,,
24-09-22,3:50:00,26.524,,,,,
24-09-22,4:00:00,26.5,,,,,
24-09-22,4:10:00,26.5,,,,,
24-09-22,4:20:00,26.475,,,,,
24-09-22,4:30:00,26.475,,,,,
24-09-22,4:40:00,26.451,,,,,
24-09-22,4:50:00,26.426,,,,,
24-09-22,5:00:00,26.402,,,,,
24-09-22,5:10:00,26.402,,,,,
24-09-22,5:20:00,26.378,,,,,
24-09-22,5:30:00,26.378,,,,,
24-09-22,5:40:00,26.353,,,,,
24-09-22,5:50:00,26.329,,,,,
24-09-22,6:00:00,26.304,,,,,
24-09-22,6:10:00,26.304,,,,,
24-09-22,6:20:00,26.28,,,,,
24-09-22,6:30:00,26.256,,,,,
24-09-22,6:40:00,26.28,,,,,
24-09-22,6:50:00,26.256,,,,,
24-09-22,7:00:00,26.256,,,,,
24-09-22,7:10:00,26.256,,,,,
24-09-22,7:20:00,26.256,,,,,
24-09-22,7:30:00,26.256,,,,,
24-09-22,7:40:00,26.256,,,,,
24-09-22,7:50:00,26.256,,,,,
24-09-22,8:00:00,26.256,,,,,
24-09-22,8:10:00,26.256,,,,,
24-09-22,8:20:00,26.256,,,,,
24-09-22,8:30:00,26.256,,,,,
24-09-22,8:40:00,26.28,,,,,
24-09-22,8:50:00,26.28,,,,,
24-09-22,9:00:00,26.304,,,,,
24-09-22,9:10:00,26.329,,,,,
24-09-22,9:20:00,26.353,,,,,
24-09-22,9:30:00,26.378,,,,,
24-09-22,9:40:00,26.378,,,,,
24-09-22,9:50:00,26.402,,,,,
24-09-22,10:00:00,26.475,,,,,
24-09-22,10:10:00,26.549,,,,,
24-09-22,10:20:00,26.622,,,,,
24-09-22,10:30:00,26.72,,,,,
24-09-22,10:40:00,26.769,,,,,
24-09-22,10:50:00,26.818,,,,,
24-09-22,11:00:00,26.842,,,,,
24-09-22,11:10:00,26.94,,,,,
24-09-22,11:20:00,26.965,,,,,
24-09-22,11:30:00,27.014,,,,,
24-09-22,11:40:00,27.087,,,,,
24-09-22,11:50:00,27.259,,,,,
24-09-22,12:00:00,27.481,,,,,
24-09-22,12:10:00,27.751,,,,,
24-09-22,12:20:00,27.924,,,,,
24-09-22,12:30:00,28.122,,,,,
24-09-22,12:40:00,28.245,,,,,
24-09-22,12:50:00,28.394,,,,,
24-09-22,13:00:00,28.468,,,,,
24-09-22,13:10:00,28.468,,,,,
24-09-22,13:20:00,28.543,,,,,
24-09-22,13:30:00,28.593,,,,,
24-09-22,13:40:00,28.593,,,,,
24-09-22,13:50:00,28.717,,,,,
24-09-22,14:00:00,28.717,,,,,
24-09-22,14:10:00,28.692,,,,,
24-09-22,14:20:00,28.642,,,,,
24-09-22,14:30:00,28.617,,,,,
24-09-22,14:40:00,28.593,,,,,
24-09-22,14:50:00,28.593,,,,,
24-09-22,15:00:00,28.568,,,,,
24-09-22,15:10:00,28.617,,,,,
24-09-22,15:20:00,28.593,,,,,
24-09-22,15:30:00,28.642,,,,,
24-09-22,15:40:00,28.642,,,,,
24-09-22,15:50:00,28.667,,,,,
24-09-22,16:00:00,28.642,,,,,
24-09-22,16:10:00,28.593,,,,,
24-09-22,16:20:00,28.568,,,,,
24-09-22,16:30:00,28.543,,,,,
24-09-22,16:40:00,28.518,,,,,
24-09-22,16:50:00,28.493,,,,,
24-09-22,17:00:00,28.493,,,,,
24-09-22,17:10:00,28.468,,,,,
24-09-22,17:20:00,28.419,,,,,
24-09-22,17:30:00,28.345,,,,,
24-09-22,17:40:00,28.32,,,,,
24-09-22,17:50:00,28.27,,,,,
24-09-22,18:00:00,28.245,,,,,
24-09-22,18:10:00,28.196,,,,,
24-09-22,18:20:00,28.171,,,,,
24-09-22,18:30:00,28.122,,,,,
24-09-22,18:40:00,28.072,,,,,
24-09-22,18:50:00,28.048,,,,,
24-09-22,19:00:00,27.998,,,,,
24-09-22,19:10:00,27.949,,,,,
24-09-22,19:20:00,27.924,,,,,
24-09-22,19:30:00,27.875,,,,,
24-09-22,19:40:00,27.85,,,,,
24-09-22,19:50:00,27.825,,,,,
24-09-22,20:00:00,27.776,,,,,
24-09-22,20:10:00,27.751,,,,,
24-09-22,20:20:00,27.702,,,,,
